osm_id,highway_type,name,nodes
1416945630,residential,Milan Tole,"[3568021114, 8395798982, 3485029219, 8395798981, 3485029220, 8395798980, 3568064906, 3568064907, 3568064908, 8394037923, 8394037922, 3568064909]"
1417152489,service,Unnamed,"[13022380528, 13022380529]"
1417203727,service,Unnamed,"[13022804297, 8395935947]"
1418007981,service,Unnamed,"[13031024418, 13031024420, 13031024419, 13031024422, 13031024423]"
1418007982,service,Unnamed,"[13031024420, 13031024421]"
1418038626,service,Unnamed,"[10926720256, 13031258802, 13031258801]"
1418038627,service,Unnamed,"[6525443357, 6525443351]"
1418038628,residential,Unnamed,"[1832349325, 13031258812, 13031258811, 13031258810, 13031258809, 13031258808, 13031258807, 13031258806, 13031258805, 13031258804, 13031258803]"
1418038629,residential,Unnamed,"[1832349338, 13031258828, 13031258813, 13031258827, 13031258826]"
1418038630,residential,Unnamed,"[1952347838, 13031258831, 13031258830, 13031258829]"
1418038631,residential,Unnamed,"[1952347841, 13031258832]"
1418038632,residential,Unnamed,"[1952347842, 13031258838, 13031258837, 13031258836, 13031258835, 13031258834, 13031258833]"
1418039010,residential,Unnamed,"[10901053240, 13031239690, 13031239689, 13031239688]"
1418073728,service,Unnamed,"[13031547639, 13031547640, 13031547641, 13031547642]"
1418288093,residential,Unnamed,"[12925127484, 13033601637, 13033601636, 13033601638]"
1418329604,service,Unnamed,"[13033889288, 13033889289, 13033889290, 1805964478]"
1418329606,service,Unnamed,"[13033944021, 13033944022, 13033944023]"
1418825731,service,Unnamed,"[13037279288, 13038509585, 13038509586]"
1418982529,service,Unnamed,"[13039815899, 13039815894, 13039815893, 13039815892]"
1418982530,service,Unnamed,"[3047043254, 13039860102, 13039860101, 13039815900, 13039815899, 13039815898, 13039815897, 13039815896, 13039815895]"
1420149761,residential,Unnamed,"[1899616593, 13049774720, 5310868242]"
1420149762,trunk_link,Unnamed,"[1942462680, 6275508134, 6275508133]"
1420153231,secondary,कमलादी मार्ग,"[1273357429, 1906505151, 1806066079, 1806066069]"
1420219111,residential,Unnamed,"[13050439727, 13050439726, 13050439725, 3059231812]"
1420219112,residential,Unnamed,"[13050439728, 11070683515]"
1420219118,residential,Unnamed,"[13050439749, 13050439748]"
1420219119,residential,Unnamed,"[13050439752, 13050439751, 13050439750, 3059231816]"
1420219120,residential,Unnamed,"[13050439759, 13050439758, 13050439757, 13050439756, 13050439755]"
1420219121,path,Unnamed,"[13050439765, 13050439764, 13050439763, 13050439762, 13050439761, 13050439760, 3058491944]"
1420219126,residential,Unnamed,"[3480799965, 13050439798, 13050439797, 13050439796, 13050439795, 13050439794, 13050439793, 13050439792, 13050439791, 13050439790, 13050439789, 13050439788]"
1420219127,residential,Unnamed,"[13050440002, 13050440001, 13050439800, 13050439799, 13050440003, 13050439797]"
1420219128,residential,Unnamed,"[13050440010, 13050440009, 13050440008, 13050440007, 13050440006, 13050439787, 13050440005, 13050440004, 13050440003]"
1420219129,service,Unnamed,"[13050440011, 3480799960]"
1420219130,residential,Unnamed,"[13050440017, 13050440016]"
1420220591,residential,Unnamed,"[3066344678, 3066345504, 3066345459]"
1420767937,service,Unnamed,"[4330958594, 4330893764]"
1420872878,service,Unnamed,"[13057373195, 13057373196, 13057373197, 13057373198, 13057373199, 13057373200, 13057420901, 13057420902, 13057420903, 13057420904, 13057420905, 13057420906, 13057420907, 13057420908, 13057420909, 13057420910, 13057420911, 13057420912, 13057420913, 13057420914, 13057420915, 13057420916, 13057420917, 13057420918, 13057420919, 13057420920, 13057420921, 13057420922, 13057420923, 13057420924, 13057420925, 13057420926, 13057420927, 13057420928, 13057420929, 13057420930, 13057420931, 13057420932, 13057420933, 13057420934, 13057420935, 13057420936, 13057420937, 13057420938, 13057420939, 13057420940, 13057420941, 13057420942, 13057420943, 13057420944, 13057420945, 13057420946, 13057420947, 13057420948, 13057420949]"
1420872879,path,Unnamed,"[13057420941, 1906513589]"
1420872880,residential,Unnamed,"[13057420950, 13057420951, 13057420952, 13057420953, 13057420954, 13057420955, 13057420956, 13057420957, 13057420958]"
1420872881,service,Unnamed,"[13057420959, 13057420960, 13057420961]"
1420872882,service,Unnamed,"[13057420965, 13057420966, 13057420967]"
1420873329,service,Unnamed,"[13057413462, 13057413463, 13057413464, 13057413466, 13057413465]"
1420873330,service,Unnamed,"[13057413466, 13057413467]"
1420946639,residential,Unnamed,"[2516899980, 13057944494, 13057944493, 13057944491, 13057944492, 1835511982]"
1420946640,residential,Unnamed,"[13058002104, 13058002103, 13057944495, 13058002102, 13058002101, 13058002105, 13057944496, 13057944500, 13057944499, 13057944497, 2356775996]"
1420946641,residential,Unnamed,"[2845788610, 13058002109, 13058002108, 13058002110, 13058002107, 13058002106, 13058002105]"
1420946642,residential,Unnamed,"[13058002114, 13058002113, 13058002112, 13058002111, 13058002110]"
1422579410,residential,Suryanagar Road,"[2516881411, 13073476063, 13073476064, 13073476065, 13073476066, 13073476067, 2516884289]"
1422672882,unclassified,Unnamed,"[13074347690, 13074347691, 13074347692, 13074347693, 13074347694, 13074347695, 13074347696, 13074347697, 13074347698]"
1422762337,path,Unnamed,"[13075240485, 13075240484, 13075240483, 13075240482]"
1422961507,unclassified,Unnamed,"[13077385859, 13077385860, 13077385861, 13077385862, 13077385863, 13077385864, 13077385865, 13077385866, 13077385867, 13077385875, 13077385874, 13077385868]"
1422961508,service,Unnamed,"[13077385860, 13077385869, 13077385870, 13077385871, 13077385872, 13077385873]"
1423012224,residential,Unnamed,"[13077799038, 13077799039, 13077799040, 13077799041]"
1423012227,residential,Unnamed,"[13077799039, 13077799050]"
1423028667,residential,Unnamed,"[2912320335, 13077940196, 13077940195, 13077940194, 13077940193, 13077940192, 13077940191, 13077940190, 13077940189, 13077940188, 13077940187, 13077940186, 13077940185]"
1423212467,residential,Unnamed,"[13080698884, 13080698883, 13080698882, 13080698881, 13080698880, 3596996028]"
1423212468,residential,Unnamed,"[1317078058, 13080698900, 13080698899, 13080698898, 13080698897, 13080698896, 13080698895, 13080698894, 13080698893, 13080698892, 13080698891, 13080698890, 13080698889, 13080698888, 13080698887, 13080698886, 13080698885]"
1423337274,service,Unnamed,"[13082054294, 13082054291, 13082054290, 13082054288, 2526448976]"
1423337275,service,Unnamed,"[1835516208, 13082054297, 13082054296, 13082054295, 13082054294, 13082054293, 13082054292]"
1423354516,residential,Unnamed,"[13082179272, 13082179271, 13082179270]"
1423354517,residential,Unnamed,"[13082179283, 13082179282, 13082179281, 13082179280, 13082179279, 13082179278, 13082179277, 13082179276, 13082179275, 13082179274, 13082179273]"
1423624767,residential,Unnamed,"[13084824575, 2082919737]"
1423624768,residential,Unnamed,"[10945722456, 13084824573]"
1423624769,residential,Unnamed,"[2021254017, 13084824578, 13084824577, 13084824576, 11009450294, 13084824575, 13084824574, 2078268096, 13084824571, 13084824572, 13084824573, 3081179897, 1278025406]"
1423626441,residential,Unnamed,"[13084824574, 13084857953]"
1423626442,service,Unnamed,"[13084857954, 11941805028]"
1423626443,service,Unnamed,"[13084857956, 13084857955]"
1423626444,service,Unnamed,"[11941805030, 13084857957]"
1423626445,service,Unnamed,"[10945722455, 13084857958]"
1423626446,service,Unnamed,"[2101322940, 13084857966, 13084857965, 13084857964, 13084857963, 13084857962, 13084857961, 13084857960, 1918582635]"
1423626447,service,Unnamed,"[6994158382, 13084857967]"
1423850209,residential,Unnamed,"[3487171348, 13086571517, 13086571516, 13086571515, 13086571514]"
1423850211,residential,Unnamed,"[3487170871, 13086571524, 13086571523]"
1423850213,residential,Unnamed,"[13086571536, 13086571535]"
1423850214,residential,Unnamed,"[13086571541, 13086571540, 13086571539, 13086571538, 13086571537]"
1423850215,residential,Unnamed,"[13086571547, 13086571546, 13086571545, 13086571544, 13086571543]"
1423855038,service,Unnamed,"[2516835204, 13086572350, 13086572349, 13086572348, 13086572347, 13086572346]"
1424809360,service,Unnamed,"[11502108886, 13096471816, 13096471815, 13096471814, 13096470172, 13096471813, 13096470171, 13096471812]"
1424838608,residential,Unnamed,"[13096769629, 13096769628, 13096769627]"
1424838609,residential,Unnamed,"[1278006117, 13096769629, 3489222538]"
1424845987,residential,Unnamed,"[2194418728, 13096845621, 13096845620, 13096845619]"
1424845988,residential,Unnamed,"[13096845623, 13096845622]"
1424845989,residential,Unnamed,"[13096845625, 13096845624]"
1425014088,footway,Unnamed,"[13098398827, 13098398826, 5352590927]"
1425757511,footway,Unnamed,"[13105353553, 13105353555, 13105353554]"
1425759979,secondary,हाडिगाउँ मार्ग,"[1919902589, 480427204, 480427205]"
1425818812,unclassified,Unnamed,"[13105982604, 13105982605, 13105982606, 5049934038]"
1425846383,service,Unnamed,"[13106130688, 13106130687, 13106130686, 13106130685]"
1425846384,service,Unnamed,"[13106130690, 13106130689]"
1426160993,trunk,Kathmandu Ringroad,"[13109947334, 10922217163, 10922217162, 10922217161, 10921122127, 10921122122, 10922217160, 10922217159, 10922217158, 10922217157, 10922217156, 10922217155, 10922217154, 10922217153, 10922217152, 10922217151, 10922217150, 10922217149, 10922217148, 10922217147, 13109947337]"
1426160994,trunk,Kathmandu Ringroad,"[10922227633, 13109947335]"
1426160995,trunk,Kathmandu Ringroad,"[1489297683, 1963141992, 1489297676, 1489297677, 1498830741, 10920763670, 3514803771, 1960753159, 3514803757, 3514803775, 13109947336]"
1426160996,trunk,Kathmandu Ringroad,"[13109947337, 10922217146, 10922217145, 10922217144, 10922217143, 10922217142, 10922217141, 10922217140, 10922217139, 10922217138, 10922217137, 6275508157]"
1426161932,footway,ChhakkuBakku Marg,"[4331181656, 9407172094, 6089784063]"
1426336035,residential,Unnamed,"[10810679506, 13111738398]"
1426431787,residential,Unnamed,"[11036965140, 13112704589, 13112704588, 13112713022]"
1426431788,residential,Unnamed,"[13112704598, 13112704597, 13112704596, 13112704595, 13112704594, 13112704593, 13112704592, 13112704591, 13112704590, 11031559042]"
1426431789,residential,Unnamed,"[13112713020, 13112713013]"
1426431790,residential,Unnamed,"[2515717347, 13112713024, 13112713023, 13112713022, 13112713021, 13112713020, 13112713019, 13112713018, 11031559025, 13112713017, 13112713016, 13112713015, 13112713013, 13112713014]"
1426431791,residential,Unnamed,"[4494119991, 13112713027]"
1426557706,service,Unnamed,"[13113956738, 13113956739]"
1426564026,service,Unnamed,"[13113988044, 13113988045, 13113988046]"
1426567221,service,Unnamed,"[13114014747, 13114014748, 13114014749]"
1426578056,service,Unnamed,"[13114099720, 13114099721, 13114099722, 13114099723]"
1426578057,service,Unnamed,"[12718037137, 13114099728, 10926321907]"
1426580318,residential,Unnamed,"[3489221718, 13114125136, 13114125134, 13114125132]"
1426580319,service,Unnamed,"[13114125139, 13114125140, 13114125141]"
1426811773,residential,Unnamed,"[2099483695, 13116059499, 13116073202]"
1426811774,residential,Unnamed,"[6078272226, 13116073216, 13116059500, 13116073215, 13116073214, 13116073213, 13116073212, 13116073211, 13116073210, 13116073209, 13116073208, 13116073207, 13116073206]"
1426811775,residential,Unnamed,"[1280128416, 13116073218, 13116073201, 13116073217, 13116073205, 13116073204, 13116073203]"
1426811776,service,Unnamed,"[8442740994, 13116073220, 13116073219]"
1426868253,residential,Unnamed,"[13116561242, 13116561241, 13116561240, 13116561239, 13116561238, 13116561237, 13116561236, 13116561235, 13116561234]"
1426868254,footway,Unnamed,"[12558842966, 13116561245, 13116561244, 13116561243, 764951628]"
1426868255,footway,Unnamed,"[13116561250, 13116561249, 13116561248, 13116561247, 13116561246]"
1426868256,residential,Unnamed,"[13116561254, 13116561253, 13116561252, 13116561251, 671498707]"
1426870948,residential,Unnamed,"[13116589877, 13116589879, 13116589878]"
1427936872,path,Unnamed,"[13127681246, 13127681247, 13127681248, 13127681249, 13127681250, 13127681251, 13127681252, 13127681253, 13127681254]"
1428013134,residential,Kshitij Marg,"[1882492223, 1931270115]"
1428013135,residential,Ganesh Marg,"[1838310171, 1281234055, 1931305164, 1931989771, 1931989790, 1931412495, 1933347742, 1933346948, 1931989810, 1931270124, 1933346955, 1931993983, 1281234125, 8516623055, 1641523662, 1931305171, 1931989862, 1281234096, 1281234011]"
1428013136,residential,Kshitij Marg,"[13128354445, 1931270118]"
1428013137,residential,Kshitiz Marga,"[13128354448, 1931270116, 1931989792, 1931989789, 6105375580]"
1428226772,service,Unnamed,"[13130453890, 13130453891]"
1428234467,service,Unnamed,"[13130515296, 13130515297, 13130515298, 13130515299]"
1428234593,service,Unnamed,"[13130481572, 13130481573]"
1428439174,service,Unnamed,"[13132284499, 13132284500, 13132318501, 13132318502, 13132318503, 13132318504, 13132318505, 13132318506, 13132318507]"
1428440320,service,Unnamed,"[13132308324, 13132308325, 13132308326, 13132308327, 13132308328, 13132308329]"
1428440321,service,Unnamed,"[13132308345, 13132308346, 13132308347, 13132308348, 13132308349, 13132308350]"
1428440323,residential,Unnamed,"[13132308365, 13132308366, 13132308367, 13132308368]"
1428457179,service,Unnamed,"[13132469515, 13132469516]"
1428537370,service,Unnamed,"[13133065535, 13133065536]"
1428537371,service,Unnamed,"[13133065537, 13133065538, 13133065539, 13133065540, 13133065541, 13133065542, 13133065543, 10700878918]"
1428783302,service,Unnamed,"[13134482407, 13134482404]"
1428783303,service,Unnamed,"[13134482403, 13134482406, 13134482405]"
1428783304,residential,Unnamed,"[13134482408, 13134482411, 13134482409]"
1428783305,service,Unnamed,"[9513872257, 13134482411, 13134482403, 13134482404, 13134482410]"
1428906585,unclassified,Unnamed,"[7464564295, 7464564294, 7464564293, 7464564292, 7464564291, 7464564290, 7464564289, 7464564304]"
1428915411,residential,Unnamed,"[13135572704, 13135572705]"
1428968935,residential,Unnamed,"[5059655599, 13136099814, 13136099813, 13136099812, 13136099811, 13136099810, 13136099809, 13136099808, 13136099807, 13136099806, 13136099805, 13136099804, 13136099803, 2822181430]"
1428968936,residential,Unnamed,"[13136099833, 13136099832]"
1428968937,residential,Unnamed,"[1615530469, 13136099833]"
1428968938,residential,Unnamed,"[13136099847, 13136099837]"
1428968939,residential,Unnamed,"[13136099845, 13136099844, 13136099843, 13136099842, 13136099841, 13136099840, 13136099839, 12518262242]"
1428968940,residential,Unnamed,"[1615530209, 13136099847, 13136099846]"
1428968941,residential,Unnamed,"[13136099853, 13136099852, 13136099851, 13136099850]"
1428970681,residential,Unnamed,"[1832608911, 13136109870, 13136109869, 13136109868, 13136109867, 13136109866, 13136109865, 13136109864, 13136109863, 13136109862, 13136109854, 13136109855, 13136109861, 13136109860, 13136109859, 13136109858, 13136109857, 13136109856, 13136109871]"
1428971450,residential,Unnamed,"[13136118254, 13136118253, 13136118252, 13136118251, 13301960642, 13136118250, 13136118249, 13136118248, 13271463938, 13271463937, 13271463936, 13271463935, 1832608786]"
1429921398,service,Unnamed,"[13144088163, 10060702710]"
1429927970,path,Unnamed,"[13144162257, 13144129189, 13144129188, 13144129187]"
1429927971,path,Unnamed,"[1832395262, 13144129196]"
1429927972,residential,Unnamed,"[13144129197, 13144129195, 13144129194, 13144129193, 13144129192, 13144129191, 13144129190, 10828252094]"
1429927973,residential,Unnamed,"[13144162256, 13144129198, 13144129197, 13144129196]"
1429928540,residential,Unnamed,"[2516926253, 13144184859]"
1429931707,residential,Unnamed,"[1832317237, 13144210202, 13144210201, 13144184700, 13144184699, 13144184698]"
1429936310,path,Unnamed,"[6294656352, 13144254763, 13144254762]"
1429936776,path,Unnamed,"[6294656341, 13144276678, 13144276677, 13144276676, 13144276675, 13144276674, 13144276673]"
1429946076,service,Unnamed,"[13144360516, 4928940360, 13144360518, 13144360517]"
1429946077,service,Unnamed,"[13144360515, 13144360514, 13144360516]"
1429946078,footway,Unnamed,"[13144360570, 13144360569]"
1429946079,footway,Unnamed,"[2741635640, 13144360570]"
1429946080,footway,Unnamed,"[13144360520, 13144360560]"
1429946081,footway,Unnamed,"[13144360521, 13144360520]"
